value,label
FLORIDA_BLOUNTSTOWN,"Florida, Blountstown"
FLORIDA_BOCA_DEL_MAR,"Florida, Boca Del Mar"
FLORIDA_BOCA_POINTE,"Florida, Boca Pointe"
FLORIDA_BOCA_RATON,"Florida, Boca Raton"
FLORIDA_BOKEELIA,"Florida, Bokeelia"
FLORIDA_BONIFAY,"Florida, Bonifay"
FLORIDA_BONITA_SPRINGS,"Florida, Bonita Springs"
FLORIDA_BONNIE_LOCK_WOODSETTER_NORTH,"Florida, Bonnie Lock-Woodsetter North"
FLORIDA_BOULEVARD_GARDENS,"Florida, Boulevard Gardens"
FLORIDA_BOWLING_GREEN,"Florida, Bowling Green"
FLORIDA_BOYETTE,"Florida, Boyette"
FLORIDA_BOYNTON_BEACH,"Florida, Boynton Beach"
FLORIDA_BRADENTON,"Florida, Bradenton"
FLORIDA_BRADENTON_BEACH,"Florida, Bradenton Beach"
FLORIDA_BRANDON,"Florida, Brandon"
FLORIDA_BRANFORD,"Florida, Branford"
FLORIDA_BRENT,"Florida, Brent"
FLORIDA_BRINY_BREEZES,"Florida, Briny Breezes"
FLORIDA_BRISTOL,"Florida, Bristol"
FLORIDA_BROADVIEW_PARK,"Florida, Broadview Park"
FLORIDA_BROADVIEW_POMPANO_PARK,"Florida, Broadview-Pompano Park"
FLORIDA_BRONSON,"Florida, Bronson"
FLORIDA_BROOKER,"Florida, Brooker"
FLORIDA_BROOKRIDGE,"Florida, Brookridge"
FLORIDA_BROOKSVILLE,"Florida, Brooksville"
FLORIDA_BROWARD_ESTATES,"Florida, Broward Estates"
FLORIDA_BROWNSVILLE,"Florida, Brownsville"
FLORIDA_BUCKHEAD_RIDGE,"Florida, Buckhead Ridge"
FLORIDA_BUCKINGHAM,"Florida, Buckingham"
FLORIDA_BUNCHE_PARK,"Florida, Bunche Park"
FLORIDA_BUNNELL,"Florida, Bunnell"
FLORIDA_BURNT_STORE_MARINA,"Florida, Burnt Store Marina"
FLORIDA_BUSHNELL,"Florida, Bushnell"
FLORIDA_BUTLER_BEACH,"Florida, Butler Beach"
FLORIDA_CALLAHAN,"Florida, Callahan"
FLORIDA_CALLAWAY,"Florida, Callaway"
FLORIDA_CAMPBELL,"Florida, Campbell"
FLORIDA_CAMPBELLTON,"Florida, Campbellton"
FLORIDA_CANAL_POINT,"Florida, Canal Point"
FLORIDA_CAPE_CANAVERAL,"Florida, Cape Canaveral"
FLORIDA_CAPE_CORAL,"Florida, Cape Coral"
FLORIDA_CAPTIVA,"Florida, Captiva"
FLORIDA_CAROL_CITY,"Florida, Carol City"
FLORIDA_CARRABELLE,"Florida, Carrabelle"
FLORIDA_CARVER_RANCHES,"Florida, Carver Ranches"
FLORIDA_CARYVILLE,"Florida, Caryville"
FLORIDA_CASSELBERRY,"Florida, Casselberry"
FLORIDA_CEDAR_GROVE,"Florida, Cedar Grove"
FLORIDA_CEDAR_KEY,"Florida, Cedar Key"
FLORIDA_CELEBRATION,"Florida, Celebration"
FLORIDA_CENTER_HILL,"Florida, Center Hill"
FLORIDA_CENTURY,"Florida, Century"
FLORIDA_CENTURY_VILLAGE,"Florida, Century Village"
FLORIDA_CHAMBERS_ESTATES,"Florida, Chambers Estates"
FLORIDA_CHARLESTON_PARK,"Florida, Charleston Park"
FLORIDA_CHARLOTTE_HARBOR,"Florida, Charlotte Harbor"
FLORIDA_CHARLOTTE_PARK,"Florida, Charlotte Park"
FLORIDA_CHATTAHOOCHEE,"Florida, Chattahoochee"
FLORIDA_CHEVAL,"Florida, Cheval"
FLORIDA_CHIEFLAND,"Florida, Chiefland"
FLORIDA_CHIPLEY,"Florida, Chipley"
FLORIDA_CHOKOLOSKEE,"Florida, Chokoloskee"
FLORIDA_CHRISTMAS,"Florida, Christmas"
FLORIDA_CHULA_VISTA,"Florida, Chula Vista"
FLORIDA_CHULUOTA,"Florida, Chuluota"
FLORIDA_CINCO_BAYOU,"Florida, Cinco Bayou"
FLORIDA_CITRUS_HILLS,"Florida, Citrus Hills"
FLORIDA_CITRUS_PARK,"Florida, Citrus Park"
FLORIDA_CITRUS_RIDGE,"Florida, Citrus Ridge"
FLORIDA_CITRUS_SPRINGS,"Florida, Citrus Springs"
FLORIDA_CLEARWATER,"Florida, Clearwater"
FLORIDA_CLERMONT,"Florida, Clermont"
FLORIDA_CLEVELAND,"Florida, Cleveland"
FLORIDA_CLEWISTON,"Florida, Clewiston"
FLORIDA_CLOUD_LAKE,"Florida, Cloud Lake"
FLORIDA_COCOA,"Florida, Cocoa"
FLORIDA_COCOA_BEACH,"Florida, Cocoa Beach"
FLORIDA_COCOA_WEST,"Florida, Cocoa West"
FLORIDA_COCONUT_CREEK,"Florida, Coconut Creek"
FLORIDA_COLEMAN,"Florida, Coleman"
FLORIDA_COLLIER_MANOR_CRESTHAVEN,"Florida, Collier Manor-Cresthaven"
FLORIDA_COMBEE_SETTLEMENT,"Florida, Combee Settlement"
FLORIDA_CONWAY,"Florida, Conway"
FLORIDA_COOPER_CITY,"Florida, Cooper City"
FLORIDA_CORAL_GABLES,"Florida, Coral Gables"
FLORIDA_CORAL_SPRINGS,"Florida, Coral Springs"
FLORIDA_CORAL_TERRACE,"Florida, Coral Terrace"
FLORIDA_CORTEZ,"Florida, Cortez"
FLORIDA_COTTONDALE,"Florida, Cottondale"
FLORIDA_COUNTRY_CLUB,"Florida, Country Club"
FLORIDA_COUNTRY_ESTATES,"Florida, Country Estates"
FLORIDA_COUNTRY_WALK,"Florida, Country Walk"
FLORIDA_CRESCENT_BEACH,"Florida, Crescent Beach"
FLORIDA_CRESCENT_CITY,"Florida, Crescent City"
FLORIDA_CRESTVIEW,"Florida, Crestview"
FLORIDA_CROOKED_LAKE_PARK,"Florida, Crooked Lake Park"
FLORIDA_CROSS_CITY,"Florida, Cross City"
FLORIDA_CRYSTAL_LAKE,"Florida, Crystal Lake"
FLORIDA_CRYSTAL_RIVER,"Florida, Crystal River"
FLORIDA_CRYSTAL_SPRINGS,"Florida, Crystal Springs"
FLORIDA_CUDJOE_KEY,"Florida, Cudjoe Key"
FLORIDA_CUTLER,"Florida, Cutler"
FLORIDA_CUTLER_RIDGE,"Florida, Cutler Ridge"
FLORIDA_CYPRESS_GARDENS,"Florida, Cypress Gardens"
FLORIDA_CYPRESS_LAKE,"Florida, Cypress Lake"
FLORIDA_CYPRESS_LAKES,"Florida, Cypress Lakes"
FLORIDA_CYPRESS_QUARTERS,"Florida, Cypress Quarters"
FLORIDA_DADE_CITY,"Florida, Dade City"
FLORIDA_DADE_CITY_NORTH,"Florida, Dade City North"
FLORIDA_DANIA_BEACH,"Florida, Dania Beach"
FLORIDA_DAVENPORT,"Florida, Davenport"
FLORIDA_DAVIE,"Florida, Davie"
FLORIDA_DAYTONA_BEACH,"Florida, Daytona Beach"
FLORIDA_DAYTONA_BEACH_SHORES,"Florida, Daytona Beach Shores"
FLORIDA_DE_BARY,"Florida, De Bary"
FLORIDA_DEERFIELD_BEACH,"Florida, Deerfield Beach"
FLORIDA_DE_FUNIAK_SPRINGS,"Florida, De Funiak Springs"
FLORIDA_DE_LAND,"Florida, De Land"
FLORIDA_DE_LAND_SOUTHWEST,"Florida, De Land Southwest"
FLORIDA_DE_LEON_SPRINGS,"Florida, De Leon Springs"
FLORIDA_DELRAY_BEACH,"Florida, Delray Beach"
FLORIDA_DELTONA,"Florida, Deltona"
FLORIDA_DESOTO_LAKES,"Florida, Desoto Lakes"
FLORIDA_DESTIN,"Florida, Destin"
FLORIDA_DOCTOR_PHILLIPS,"Florida, Doctor Phillips"
FLORIDA_DORAL,"Florida, Doral"
FLORIDA_DOVER,"Florida, Dover"
FLORIDA_DUCK_KEY,"Florida, Duck Key"
FLORIDA_DUNDEE,"Florida, Dundee"
FLORIDA_DUNEDIN,"Florida, Dunedin"
FLORIDA_DUNES_ROAD,"Florida, Dunes Road"
FLORIDA_DUNNELLON,"Florida, Dunnellon"
FLORIDA_EAGLE_LAKE,"Florida, Eagle Lake"
FLORIDA_EAST_BRONSON,"Florida, East Bronson"
FLORIDA_EAST_DUNBAR,"Florida, East Dunbar"
FLORIDA_EAST_LAKE,"Florida, East Lake"
FLORIDA_EAST_LAKE_ORIENT_PARK,"Florida, East Lake-Orient Park"
FLORIDA_EAST_PALATKA,"Florida, East Palatka"
FLORIDA_EAST_PERRINE,"Florida, East Perrine"
FLORIDA_EASTPOINT,"Florida, Eastpoint"
FLORIDA_EAST_WILLISTON,"Florida, East Williston"
FLORIDA_EATONVILLE,"Florida, Eatonville"
FLORIDA_EBRO,"Florida, Ebro"
FLORIDA_EDGEWATER,"Florida, Edgewater"
FLORIDA_EDGEWOOD,"Florida, Edgewood"
FLORIDA_EGLIN_AFB,"Florida, Eglin AFB"
FLORIDA_EGYPT_LAKE_LETO,"Florida, Egypt Lake-Leto"
FLORIDA_ELFERS,"Florida, Elfers"
FLORIDA_ELLENTON,"Florida, Ellenton"
FLORIDA_EL_PORTAL,"Florida, El Portal"
FLORIDA_ENGLEWOOD,"Florida, Englewood"
FLORIDA_ENSLEY,"Florida, Ensley"
FLORIDA_ESTATES_OF_FORT_LAUDERDALE,"Florida, Estates of Fort Lauderdale"
FLORIDA_ESTERO,"Florida, Estero"
FLORIDA_ESTO,"Florida, Esto"
FLORIDA_EUSTIS,"Florida, Eustis"
FLORIDA_EVERGLADES,"Florida, Everglades"
FLORIDA_FAIRVIEW_SHORES,"Florida, Fairview Shores"
FLORIDA_FANNING_SPRINGS,"Florida, Fanning Springs"
FLORIDA_FEATHER_SOUND,"Florida, Feather Sound"
FLORIDA_FELLSMERE,"Florida, Fellsmere"
FLORIDA_FERNANDINA_BEACH,"Florida, Fernandina Beach"
FLORIDA_FERNDALE,"Florida, Ferndale"
FLORIDA_FERN_PARK,"Florida, Fern Park"
FLORIDA_FERRY_PASS,"Florida, Ferry Pass"
FLORIDA_FISHER_ISLAND,"Florida, Fisher Island"
FLORIDA_FISH_HAWK,"Florida, Fish Hawk"
FLORIDA_FIVE_POINTS,"Florida, Five Points"
FLORIDA_FLAGLER_BEACH,"Florida, Flagler Beach"
FLORIDA_FLORAL_CITY,"Florida, Floral City"
FLORIDA_FLORIDA_CITY,"Florida, Florida City"
FLORIDA_FLORIDA_RIDGE,"Florida, Florida Ridge"
FLORIDA_FOREST_CITY,"Florida, Forest City"
FLORIDA_FORT_LAUDERDALE,"Florida, Fort Lauderdale"
FLORIDA_FORT_MEADE,"Florida, Fort Meade"
FLORIDA_FORT_MYERS,"Florida, Fort Myers"
FLORIDA_FORT_MYERS_BEACH,"Florida, Fort Myers Beach"
FLORIDA_FORT_MYERS_SHORES,"Florida, Fort Myers Shores"
FLORIDA_FORT_PIERCE,"Florida, Fort Pierce"
FLORIDA_FORT_PIERCE_NORTH,"Florida, Fort Pierce North"
FLORIDA_FORT_PIERCE_SOUTH,"Florida, Fort Pierce South"
FLORIDA_FORT_WALTON_BEACH,"Florida, Fort Walton Beach"
FLORIDA_FORT_WHITE,"Florida, Fort White"
FLORIDA_FOUNTAINBLEAU,"Florida, Fountainbleau"
FLORIDA_FRANKLIN_PARK,"Florida, Franklin Park"
FLORIDA_FREEPORT,"Florida, Freeport"
FLORIDA_FREMD_VILLAGE_PADGETT_ISLAND,"Florida, Fremd Village-Padgett Island"
FLORIDA_FROSTPROOF,"Florida, Frostproof"
FLORIDA_FRUIT_COVE,"Florida, Fruit Cove"
FLORIDA_FRUITLAND_PARK,"Florida, Fruitland Park"
FLORIDA_FRUITVILLE,"Florida, Fruitville"
FLORIDA_FUSSELS_CORNER,"Florida, Fussels Corner"
FLORIDA_GAINESVILLE,"Florida, Gainesville"
FLORIDA_GANDY,"Florida, Gandy"
FLORIDA_GATEWAY,"Florida, Gateway"
FLORIDA_GENEVA,"Florida, Geneva"
FLORIDA_GIBSONIA,"Florida, Gibsonia"
FLORIDA_GIBSONTON,"Florida, Gibsonton"
FLORIDA_GIFFORD,"Florida, Gifford"
FLORIDA_GLADEVIEW,"Florida, Gladeview"
FLORIDA_GLENCOE,"Florida, Glencoe"
FLORIDA_GLEN_RIDGE,"Florida, Glen Ridge"
FLORIDA_GLEN_ST__MARY,"Florida, Glen St. Mary"
FLORIDA_GLENVAR_HEIGHTS,"Florida, Glenvar Heights"
FLORIDA_GODFREY_ROAD,"Florida, Godfrey Road"
FLORIDA_GOLDEN_BEACH,"Florida, Golden Beach"
FLORIDA_GOLDEN_GATE,"Florida, Golden Gate"
FLORIDA_GOLDEN_GLADES,"Florida, Golden Glades"
FLORIDA_GOLDEN_HEIGHTS,"Florida, Golden Heights"
FLORIDA_GOLDEN_LAKES,"Florida, Golden Lakes"
FLORIDA_GOLDENROD,"Florida, Goldenrod"
FLORIDA_GOLF,"Florida, Golf"
FLORIDA_GONZALEZ,"Florida, Gonzalez"
FLORIDA_GOODLAND,"Florida, Goodland"
FLORIDA_GOTHA,"Florida, Gotha"
FLORIDA_GOULDING,"Florida, Goulding"
FLORIDA_GOULDS,"Florida, Goulds"
FLORIDA_GRACEVILLE,"Florida, Graceville"
FLORIDA_GRAND_RIDGE,"Florida, Grand Ridge"
FLORIDA_GREATER_CARROLLWOOD,"Florida, Greater Carrollwood"
FLORIDA_GREATER_NORTHDALE,"Florida, Greater Northdale"
FLORIDA_GREATER_SUN_CENTER,"Florida, Greater Sun Center"
FLORIDA_GREENACRES,"Florida, Greenacres"
FLORIDA_GREEN_COVE_SPRINGS,"Florida, Green Cove Springs"
FLORIDA_GREEN_MEADOW,"Florida, Green Meadow"
FLORIDA_GREENSBORO,"Florida, Greensboro"
FLORIDA_GREENVILLE,"Florida, Greenville"
FLORIDA_GREENWOOD,"Florida, Greenwood"
FLORIDA_GRETNA,"Florida, Gretna"
FLORIDA_GROVE_CITY,"Florida, Grove City"
FLORIDA_GROVELAND,"Florida, Groveland"
FLORIDA_GULF_BREEZE,"Florida, Gulf Breeze"
FLORIDA_GULF_GATE_ESTATES,"Florida, Gulf Gate Estates"
FLORIDA_GULFPORT,"Florida, Gulfport"
FLORIDA_GULF_STREAM,"Florida, Gulf Stream"
FLORIDA_GUN_CLUB_ESTATES,"Florida, Gun Club Estates"
FLORIDA_HAINES_CITY,"Florida, Haines City"
FLORIDA_HALLANDALE,"Florida, Hallandale"
FLORIDA_HAMPTON,"Florida, Hampton"
FLORIDA_HAMPTONS_AT_BOCA_RATON,"Florida, Hamptons at Boca Raton"
FLORIDA_HARBOR_BLUFFS,"Florida, Harbor Bluffs"
FLORIDA_HARBOUR_HEIGHTS,"Florida, Harbour Heights"
FLORIDA_HARLEM,"Florida, Harlem"
FLORIDA_HARLEM_HEIGHTS,"Florida, Harlem Heights"
FLORIDA_HASTINGS,"Florida, Hastings"
FLORIDA_HAVANA,"Florida, Havana"
FLORIDA_HAVERHILL,"Florida, Haverhill"
FLORIDA_HAWTHORNE,"Florida, Hawthorne"
FLORIDA_HEATHROW,"Florida, Heathrow"
FLORIDA_HERNANDO,"Florida, Hernando"
FLORIDA_HERNANDO_BEACH,"Florida, Hernando Beach"
FLORIDA_HIALEAH,"Florida, Hialeah"
FLORIDA_HIALEAH_GARDENS,"Florida, Hialeah Gardens"
FLORIDA_HIGHLAND_BEACH,"Florida, Highland Beach"
FLORIDA_HIGHLAND_CITY,"Florida, Highland City"
FLORIDA_HIGHLAND_PARK,"Florida, Highland Park"
FLORIDA_HIGH_POINT,"Florida, High Point"
FLORIDA_HIGH_SPRINGS,"Florida, High Springs"
FLORIDA_HILAND_PARK,"Florida, Hiland Park"
FLORIDA_HILLCREST_HEIGHTS,"Florida, Hillcrest Heights"
FLORIDA_HILLIARD,"Florida, Hilliard"
FLORIDA_HILL__N_DALE,"Florida, Hill 'n Dale"
FLORIDA_HILLSBORO_BEACH,"Florida, Hillsboro Beach"
FLORIDA_HILLSBORO_PINES,"Florida, Hillsboro Pines"
FLORIDA_HILLSBORO_RANCHES,"Florida, Hillsboro Ranches"
FLORIDA_HOBE_SOUND,"Florida, Hobe Sound"
FLORIDA_HOLDEN_HEIGHTS,"Florida, Holden Heights"
FLORIDA_HOLIDAY,"Florida, Holiday"
FLORIDA_HOLLY_HILL,"Florida, Holly Hill"
FLORIDA_HOLLYWOOD,"Florida, Hollywood"
FLORIDA_HOLMES_BEACH,"Florida, Holmes Beach"
FLORIDA_HOMESTEAD,"Florida, Homestead"
FLORIDA_HOMESTEAD_BASE,"Florida, Homestead Base"
FLORIDA_HOMOSASSA,"Florida, Homosassa"
FLORIDA_HOMOSASSA_SPRINGS,"Florida, Homosassa Springs"
FLORIDA_HORSESHOE_BEACH,"Florida, Horseshoe Beach"
FLORIDA_HOWEY_IN_THE_HILLS,"Florida, Howey-in-the-Hills"
FLORIDA_HUDSON,"Florida, Hudson"
FLORIDA_HUNTERS_CREEK,"Florida, Hunters Creek"
FLORIDA_HUTCHINSON_ISLAND_SOUTH,"Florida, Hutchinson Island South"
FLORIDA_HYPOLUXO,"Florida, Hypoluxo"
FLORIDA_IMMOKALEE,"Florida, Immokalee"
FLORIDA_INDIALANTIC,"Florida, Indialantic"
FLORIDA_INDIAN_CREEK,"Florida, Indian Creek"
FLORIDA_INDIAN_HARBOUR_BEACH,"Florida, Indian Harbour Beach"
FLORIDA_INDIAN_RIVER_ESTATES,"Florida, Indian River Estates"
FLORIDA_INDIAN_RIVER_SHORES,"Florida, Indian River Shores"
FLORIDA_INDIAN_ROCKS_BEACH,"Florida, Indian Rocks Beach"
FLORIDA_INDIAN_SHORES,"Florida, Indian Shores"
FLORIDA_INDIANTOWN,"Florida, Indiantown"
FLORIDA_INGLIS,"Florida, Inglis"
FLORIDA_INTERLACHEN,"Florida, Interlachen"
FLORIDA_INVERNESS,"Florida, Inverness"
FLORIDA_INVERNESS_HIGHLANDS_NORTH,"Florida, Inverness Highlands North"
FLORIDA_INVERNESS_HIGHLANDS_SOUTH,"Florida, Inverness Highlands South"
FLORIDA_INWOOD,"Florida, Inwood"
FLORIDA_IONA,"Florida, Iona"
FLORIDA_ISLAMORADA,"Florida, Islamorada"
FLORIDA_ISLANDIA,"Florida, Islandia"
FLORIDA_ISTACHATTA,"Florida, Istachatta"
FLORIDA_IVANHOE_ESTATES,"Florida, Ivanhoe Estates"
FLORIDA_IVES_ESTATES,"Florida, Ives Estates"
FLORIDA_JACKSONVILLE,"Florida, Jacksonville"
FLORIDA_JACKSONVILLE_BEACH,"Florida, Jacksonville Beach"
FLORIDA_JACOB_CITY,"Florida, Jacob City"
FLORIDA_JAN_PHYL_VILLAGE,"Florida, Jan Phyl Village"
FLORIDA_JASMINE_ESTATES,"Florida, Jasmine Estates"
FLORIDA_JASPER,"Florida, Jasper"
FLORIDA_JAY,"Florida, Jay"
FLORIDA_JENNINGS,"Florida, Jennings"
FLORIDA_JENSEN_BEACH,"Florida, Jensen Beach"
FLORIDA_JUNE_PARK,"Florida, June Park"
FLORIDA_JUNO_BEACH,"Florida, Juno Beach"
FLORIDA_JUNO_RIDGE,"Florida, Juno Ridge"
FLORIDA_JUPITER,"Florida, Jupiter"
FLORIDA_JUPITER_INLET_COLONY,"Florida, Jupiter Inlet Colony"
FLORIDA_JUPITER_ISLAND,"Florida, Jupiter Island"
FLORIDA_KATHLEEN,"Florida, Kathleen"
FLORIDA_KENDALE_LAKES,"Florida, Kendale Lakes"
FLORIDA_KENDALL,"Florida, Kendall"
FLORIDA_KENDALL_GREEN,"Florida, Kendall Green"
FLORIDA_KENDALL_WEST,"Florida, Kendall West"
FLORIDA_KENNETH_CITY,"Florida, Kenneth City"
FLORIDA_KENSINGTON_PARK,"Florida, Kensington Park"
FLORIDA_KEY_BISCAYNE,"Florida, Key Biscayne"
FLORIDA_KEY_COLONY_BEACH,"Florida, Key Colony Beach"
FLORIDA_KEY_LARGO,"Florida, Key Largo"
FLORIDA_KEYSTONE,"Florida, Keystone"
FLORIDA_KEYSTONE_HEIGHTS,"Florida, Keystone Heights"
FLORIDA_KEY_WEST,"Florida, Key West"
FLORIDA_KINGS_POINT,"Florida, Kings Point"
FLORIDA_KISSIMMEE,"Florida, Kissimmee"
FLORIDA_LABELLE,"Florida, Labelle"
FLORIDA_LACOOCHEE,"Florida, Lacoochee"
FLORIDA_LA_CROSSE,"Florida, La Crosse"
FLORIDA_LADY_LAKE,"Florida, Lady Lake"
FLORIDA_LAGUNA_BEACH,"Florida, Laguna Beach"
FLORIDA_LAKE_ALFRED,"Florida, Lake Alfred"
FLORIDA_LAKE_BELVEDERE_ESTATES,"Florida, Lake Belvedere Estates"
FLORIDA_LAKE_BUENA_VISTA,"Florida, Lake Buena Vista"
FLORIDA_LAKE_BUTLER,"Florida, Lake Butler"
FLORIDA_LAKE_BUTTER,"Florida, Lake Butter"
FLORIDA_LAKE_CITY,"Florida, Lake City"
FLORIDA_LAKE_CLARKE_SHORES,"Florida, Lake Clarke Shores"
FLORIDA_LAKE_FOREST,"Florida, Lake Forest"
FLORIDA_LAKE_HAMILTON,"Florida, Lake Hamilton"
FLORIDA_LAKE_HARBOR,"Florida, Lake Harbor"
FLORIDA_LAKE_HART,"Florida, Lake Hart"
FLORIDA_LAKE_HELEN,"Florida, Lake Helen"
FLORIDA_LAKE_KATHRYN,"Florida, Lake Kathryn"
FLORIDA_LAKELAND,"Florida, Lakeland"
FLORIDA_LAKELAND_HIGHLANDS,"Florida, Lakeland Highlands"
FLORIDA_LAKE_LINDSEY,"Florida, Lake Lindsey"
FLORIDA_LAKE_LORRAINE,"Florida, Lake Lorraine"
FLORIDA_LAKE_LUCERNE,"Florida, Lake Lucerne"
FLORIDA_LAKE_MACK_FOREST_HILLS,"Florida, Lake Mack-Forest Hills"
FLORIDA_LAKE_MAGDALENE,"Florida, Lake Magdalene"
FLORIDA_LAKE_MARY,"Florida, Lake Mary"
FLORIDA_LAKE_PANASOFFKEE,"Florida, Lake Panasoffkee"
FLORIDA_LAKE_PARK,"Florida, Lake Park"
FLORIDA_LAKE_PLACID,"Florida, Lake Placid"
FLORIDA_LAKE_SARASOTA,"Florida, Lake Sarasota"
FLORIDA_LAKES_BY_THE_BAY,"Florida, Lakes by the Bay"
FLORIDA_LAKESIDE,"Florida, Lakeside"
FLORIDA_LAKESIDE_GREEN,"Florida, Lakeside Green"
FLORIDA_LAKE_WALES,"Florida, Lake Wales"
FLORIDA_LAKEWOOD_PARK,"Florida, Lakewood Park"
FLORIDA_LAKE_WORTH,"Florida, Lake Worth"
FLORIDA_LAKE_WORTH_CORRIDOR,"Florida, Lake Worth Corridor"
FLORIDA_LAND_O__LAKES,"Florida, Land O' Lakes"
FLORIDA_LANTANA,"Florida, Lantana"
FLORIDA_LARGO,"Florida, Largo"
FLORIDA_LAUDERDALE_BY_THE_SEA,"Florida, Lauderdale-by-the-Sea"
FLORIDA_LAUDERDALE_LAKES,"Florida, Lauderdale Lakes"
FLORIDA_LAUDERHILL,"Florida, Lauderhill"
FLORIDA_LAUREL,"Florida, Laurel"
FLORIDA_LAUREL_HILL,"Florida, Laurel Hill"
FLORIDA_LAWTEY,"Florida, Lawtey"
FLORIDA_LAYTON,"Florida, Layton"
FLORIDA_LAZY_LAKE,"Florida, Lazy Lake"
FLORIDA_LECANTO,"Florida, Lecanto"
FLORIDA_LEE,"Florida, Lee"
FLORIDA_LEESBURG,"Florida, Leesburg"
FLORIDA_LEHIGH_ACRES,"Florida, Lehigh Acres"
FLORIDA_LEISURE_CITY,"Florida, Leisure City"
FLORIDA_LEISUREVILLE,"Florida, Leisureville"
FLORIDA_LELY,"Florida, Lely"
FLORIDA_LELY_RESORT,"Florida, Lely Resort"
FLORIDA_LIGHTHOUSE_POINT,"Florida, Lighthouse Point"
FLORIDA_LIMESTONE_CREEK,"Florida, Limestone Creek"
FLORIDA_LISBON,"Florida, Lisbon"
FLORIDA_LIVE_OAK,"Florida, Live Oak"
FLORIDA_LOCH_LOMOND,"Florida, Loch Lomond"
FLORIDA_LOCHMOOR_WATERWAY_ESTATES,"Florida, Lochmoor Waterway Estates"
FLORIDA_LOCKHART,"Florida, Lockhart"
FLORIDA_LONGBOAT_KEY,"Florida, Longboat Key"
FLORIDA_LONGWOOD,"Florida, Longwood"
FLORIDA_LOUGHMAN,"Florida, Loughman"
FLORIDA_LOWER_GRAND_LAGOON,"Florida, Lower Grand Lagoon"
FLORIDA_LUTZ,"Florida, Lutz"
FLORIDA_LYNN_HAVEN,"Florida, Lynn Haven"
FLORIDA_MACCLENNY,"Florida, Macclenny"
FLORIDA_MCGREGOR,"Florida, McGregor"
FLORIDA_MCINTOSH,"Florida, McIntosh"
FLORIDA_MADEIRA_BEACH,"Florida, Madeira Beach"
FLORIDA_MADISON,"Florida, Madison"
FLORIDA_MAITLAND,"Florida, Maitland"
FLORIDA_MALABAR,"Florida, Malabar"
FLORIDA_MALONE,"Florida, Malone"
FLORIDA_MANALAPAN,"Florida, Manalapan"
FLORIDA_MANASOTA_KEY,"Florida, Manasota Key"
FLORIDA_MANATTEE_ROAD,"Florida, Manattee Road"
FLORIDA_MANGO,"Florida, Mango"
FLORIDA_MANGONIA_PARK,"Florida, Mangonia Park"
FLORIDA_MARATHON,"Florida, Marathon"
FLORIDA_MARCO_ISLAND,"Florida, Marco Island"
FLORIDA_MARGATE,"Florida, Margate"
FLORIDA_MARIANNA,"Florida, Marianna"
FLORIDA_MARINELAND,"Florida, Marineland"
FLORIDA_MARY_ESTHER,"Florida, Mary Esther"
FLORIDA_MASARYKTOWN,"Florida, Masaryktown"
FLORIDA_MASCOTTE,"Florida, Mascotte"
FLORIDA_MATLACHA,"Florida, Matlacha"
FLORIDA_MATLACHA_ISLES_MATLACHA_SHORES,"Florida, Matlacha Isles-Matlacha Shores"
FLORIDA_MAYO,"Florida, Mayo"
FLORIDA_MEADOW_WOODS,"Florida, Meadow Woods"
FLORIDA_MEDLEY,"Florida, Medley"
FLORIDA_MEDULLA,"Florida, Medulla"
FLORIDA_MELBOURNE,"Florida, Melbourne"
FLORIDA_MELBOURNE_BEACH,"Florida, Melbourne Beach"
FLORIDA_MELBOURNE_VILLAGE,"Florida, Melbourne Village"
FLORIDA_MELROSE_PARK,"Florida, Melrose Park"
FLORIDA_MEMPHIS,"Florida, Memphis"
FLORIDA_MERRITT_ISLAND,"Florida, Merritt Island"
FLORIDA_MEXICO_BEACH,"Florida, Mexico Beach"
FLORIDA_MIAMI,"Florida, Miami"
FLORIDA_MIAMI_BEACH,"Florida, Miami Beach"
FLORIDA_MIAMI_GARDENS,"Florida, Miami Gardens"
FLORIDA_MIAMI_LAKES,"Florida, Miami Lakes"
FLORIDA_MIAMI_SHORES,"Florida, Miami Shores"
FLORIDA_MIAMI_SPRINGS,"Florida, Miami Springs"
FLORIDA_MICANOPY,"Florida, Micanopy"
FLORIDA_MICCO,"Florida, Micco"
FLORIDA_MIDDLEBURG,"Florida, Middleburg"
FLORIDA_MIDWAY,"Florida, Midway"
FLORIDA_MILTON,"Florida, Milton"
FLORIDA_MIMS,"Florida, Mims"
FLORIDA_MINNEOLA,"Florida, Minneola"
FLORIDA_MIRAMAR,"Florida, Miramar"
FLORIDA_MIRAMAR_BEACH,"Florida, Miramar Beach"
FLORIDA_MISSION_BAY,"Florida, Mission Bay"
FLORIDA_MOLINO,"Florida, Molino"
FLORIDA_MONTICELLO,"Florida, Monticello"
FLORIDA_MONTVERDE,"Florida, Montverde"
FLORIDA_MOORE_HAVEN,"Florida, Moore Haven"
FLORIDA_MOUNT_DORA,"Florida, Mount Dora"
FLORIDA_MOUNT_PLYMOUTH,"Florida, Mount Plymouth"
FLORIDA_MULBERRY,"Florida, Mulberry"
FLORIDA_MYRTLE_GROVE,"Florida, Myrtle Grove"
FLORIDA_NAPLES,"Florida, Naples"
FLORIDA_NAPLES_MANOR,"Florida, Naples Manor"
FLORIDA_NAPLES_PARK,"Florida, Naples Park"
